arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
mog_oracle,0.00333333,0,100,3.0737706089019774,2.5212751626968384,0.0032948851356227556,22.41
mog_oracle,0.00333333,0,200,2.357585122585297,2.270199865102768,0.0028690229977253413,50.77
mog_oracle,0.00333333,0,300,2.069237356185913,2.0603759586811066,0.002102393109844307,74.47
mog_oracle,0.00333333,0,400,1.8413032221794128,1.9161217659711838,0.0012472353933627822,97.41
mog_oracle,0.00333333,0,500,1.702572226524353,1.8256688117980957,0.0005849175833317487,120.36
mog_oracle,0.00333333,0,600,1.6250006115436555,1.7782603204250336,0.0003333583846879989,143.05
mog_oracle,0.01,0,100,2.8394682478904723,2.471013903617859,0.009884665291533559,26.49
mog_oracle,0.01,0,200,2.2042891895771026,2.1034002006053925,0.008607077600253624,49.91
mog_oracle,0.01,0,300,1.8762369883060455,1.9553401470184326,0.006307185636718559,72.94
mog_oracle,0.01,0,400,1.7161973369121553,1.8275956362485886,0.0037417099217982685,99.78
mog_oracle,0.01,0,500,1.600039266347885,1.7511554211378098,0.001754754504749751,124.25
mog_oracle,0.01,0,600,1.5280886960029603,1.7033201903104782,0.0010000761541401509,147.24
mog_oracle,0.03,0,100,2.747395384311676,2.511924535036087,0.029653995874600676,23.74
mog_oracle,0.03,0,200,2.283512055873871,2.189498335123062,0.02582123280076087,50.04
mog_oracle,0.03,0,300,2.0017827010154723,2.0606468468904495,0.018921556910155676,100.29
mog_oracle,0.03,0,400,1.8387662148475648,1.9369478225708008,0.011225129765394805,138.87
mog_oracle,0.03,0,500,1.7051339268684387,1.8479143679141998,0.0052642635142492525,185.04
mog_oracle,0.03,0,600,1.6271566259860992,1.7944353073835373,0.003000228462420453,224.41
