ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L2.q,q,2,spectral,cols,2.4497213661670685,2.3689480125904083,-0.0019138753414154053,False,,11.769910426521397,23.95857390407397,82.12586863590617,0.8482950329780579,0.002593994140625
100,L2.q,q,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,8.239277208071153,19.6317086855379,343.0411542419425,0.12641963362693787,0.0007245540618896484
100,L2.q,q,2,spectral,spectral_head,2.4497213661670685,2.3677812814712524,-0.0007471442222595215,False,,10.144614316713675,23.678774422856907,365.62766767901167,0.2312031388282776,0.0010304450988769531
100,L2.q,q,2,spectral,normuon,2.4497213661670685,2.3670522272586823,-1.8090009689331055e-05,False,,8.239277208071153,19.6317086855379,356.87711220609617,0.12641963362693787,0.0007166862487792969
100,L2.q,q,2,spectral,pw05,2.4497213661670685,2.3685681223869324,-0.0015339851379394531,False,,8.675437629925847,18.045094628912157,109.69043776164818,0.4058836290961214,0.002178192138671875
100,L2.k,k,2,spectral,adam,2.4497213661670685,2.3683269321918488,-0.001292794942855835,False,,41.864703613985206,93.07664887176624,484.5200379414937,0.5543956160545349,0.0022406578063964844
100,L2.k,k,2,spectral,sign,2.4497213661670685,2.3688410818576813,-0.0018069446086883545,False,,41.864703613985206,93.07664887176624,175.60023132343613,0.5543956160545349,0.0021424293518066406
100,L2.k,k,2,spectral,euclid,2.4497213661670685,2.3680812418460846,-0.0010471045970916748,False,,12.517332262564132,28.445290159965445,100.14247035798925,1.0,0.0033545494079589844
100,L2.k,k,2,spectral,rows,2.4497213661670685,2.3689124286174774,-0.001878291368484497,False,,13.928699677331576,31.015988837991582,166.92970204866006,0.8677543997764587,0.0027010440826416016
100,L2.k,k,2,spectral,cols,2.4497213661670685,2.3684064149856567,-0.0013722777366638184,False,,13.561000291249664,30.494756167988303,139.1289065377997,0.9193805456161499,0.002938508987426758
100,L2.k,k,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,False,,9.776896474936386,23.730840314901503,521.2376069939237,0.15387460589408875,0.0008795261383056641
100,L2.k,k,2,spectral,spectral_head,2.4497213661670685,2.3674030005931854,-0.0003688633441925049,False,,12.190565226847843,29.72037683010833,588.7937759877126,0.29243114590644836,0.0010483264923095703
100,L2.k,k,2,spectral,normuon,2.4497213661670685,2.36703297495842,1.1622905731201172e-06,True,-3.427267074584961e-06,9.776896474936386,23.730840314901503,543.4049003588832,0.15387460589408875,0.0008702278137207031
100,L2.k,k,2,spectral,pw05,2.4497213661670685,2.368329644203186,-0.0012955069541931152,False,,9.973487256519432,22.688848053789826,191.3045860498385,0.45332097118669895,0.0025298595428466797
100,L2.v,v,2,spectral,adam,2.4497213661670685,2.3666302859783173,0.0004038512706756592,True,-0.0007846951484680176,27.90465149892434,58.85394151444538,323.1784735750763,0.5921279788017273,0.0012996196746826172
100,L2.v,v,2,spectral,sign,2.4497213661670685,2.3684094548225403,-0.0013753175735473633,False,,27.90465149892434,58.85394151444538,83.71733439959675,0.5921279788017273,0.0024733543395996094
100,L2.v,v,2,spectral,euclid,2.4497213661670685,2.3693107068538666,-0.0022765696048736572,False,,8.621278529292598,17.371038841230167,52.321173565345084,0.9999998807907104,0.0034782886505126953
100,L2.v,v,2,spectral,rows,2.4497213661670685,2.368910938501358,-0.0018768012523651123,False,,9.998812025709855,20.95953992383576,82.96041983329668,0.9286692142486572,0.0030651092529296875
100,L2.v,v,2,spectral,cols,2.4497213661670685,2.3691428005695343,-0.002108663320541382,False,,9.343448338853852,19.236108223039793,63.277219023197205,0.9338890314102173,0.0032546520233154297
100,L2.v,v,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,False,,8.679533556914313,21.3518299641627,538.5599514467041,0.20161287486553192,0.000972747802734375
100,L2.v,v,2,spectral,spectral_head,2.4497213661670685,2.367316782474518,-0.00028264522552490234,False,,11.644916668830923,28.93900595734663,545.2570751858677,0.4518815279006958,0.0014414787292480469
100,L2.v,v,2,spectral,normuon,2.4497213661670685,2.3670301735401154,3.9637088775634766e-06,False,,8.679533556914313,21.3518299641627,548.8564151345392,0.20161287486553192,0.0009717941284179688
100,L2.v,v,2,spectral,pw05,2.4497213661670685,2.368528366088867,-0.0014942288398742676,False,,7.652361869570188,16.278918924888508,107.24530326522111,0.5078394576357819,0.0026683807373046875
100,L2.o,o,2,spectral,adam,2.4497213661670685,2.3673082888126373,-0.0002741515636444092,False,,39.986410875063356,83.63226264862983,870.3154552058817,0.5850650072097778,0.0005519390106201172
100,L2.o,o,2,spectral,sign,2.4497213661670685,2.3680976927280426,-0.0010635554790496826,False,,39.986410875063356,83.63226264862983,213.4458231842503,0.5850650072097778,0.0014388561248779297
100,L2.o,o,2,spectral,euclid,2.4497213661670685,2.368342101573944,-0.0013079643249511719,False,,11.85696053599296,23.45285097469901,151.19577391212826,1.0000003576278687,0.0019505023956298828
100,L2.o,o,2,spectral,rows,2.4497213661670685,2.3683150708675385,-0.0012809336185455322,False,,12.9970272104205,26.335720297142945,192.3175987023153,0.9277995228767395,0.0018165111541748047
