arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
mog_oracle,0.01,1,100,2.8425228714942934,2.461860328912735,0.009884665291533559,25.95
mog_oracle,0.01,1,200,2.184334194660187,2.1042167842388153,0.008607077600253624,49.29
mog_oracle,0.01,1,300,1.8652109205722809,1.943190947175026,0.006307185636718559,72.73
mog_oracle,0.01,1,400,1.713612734079361,1.8001244515180588,0.0037417099217982685,95.95
mog_oracle,0.01,1,500,1.596751012802124,1.7541238516569138,0.001754754504749751,125.05
mog_oracle,0.01,1,600,1.5303753530979156,1.702919378876686,0.0010000761541401509,160.5
mog_oracle,0.01,2,100,2.836410403251648,2.443584442138672,0.009884665291533559,25.13
mog_oracle,0.01,2,200,2.179820239543915,2.0954238176345825,0.008607077600253624,48.93
mog_oracle,0.01,2,300,1.8637603914737702,1.9213725477457047,0.006307185636718559,73.8
mog_oracle,0.01,2,400,1.7085414922237396,1.8307274729013443,0.0037417099217982685,99.26
mog_oracle,0.01,2,500,1.611889786720276,1.745085060596466,0.001754754504749751,123.28
mog_oracle,0.01,2,600,1.5315217983722687,1.7007921636104584,0.0010000761541401509,146.77
mog_oracle,0.01,3,100,2.8378899621963503,2.440379023551941,0.009884665291533559,24.03
mog_oracle,0.01,3,200,2.19982936501503,2.1228008568286896,0.008607077600253624,50.68
mog_oracle,0.01,3,300,1.875463992357254,1.9435687065124512,0.006307185636718559,73.93
mog_oracle,0.01,3,400,1.7170584666728974,1.822572261095047,0.0037417099217982685,96.91
mog_oracle,0.01,3,500,1.59253270983696,1.7494153827428818,0.001754754504749751,120.34
mog_oracle,0.01,3,600,1.5375658452510834,1.7101702690124512,0.0010000761541401509,143.09
