ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L0.up,up,0,spectral,rows,2.4538174271583557,2.4310171008110046,-0.004138529300689697,False,,2.2348518981010166,4.322771457873263,16.350003455536356,0.8563159704208374,0.011403560638427734
100,L0.up,up,0,spectral,cols,2.4538174271583557,2.4339414834976196,-0.0070629119873046875,False,,1.5467080395523918,2.700523820136167,15.331245248360906,0.9805080890655518,0.012042999267578125
100,L0.up,up,0,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,1.595786612012089,4.45363518585124,45.28753271005072,0.4710513949394226,0.007553577423095703
100,L0.up,up,0,spectral,normuon,2.4538174271583557,2.4259546399116516,0.0009239315986633301,True,0.000563502311706543,1.595786612012089,4.45363518585124,54.60862497604318,0.4710513949394226,0.007138490676879883
100,L0.up,up,0,spectral,pw05,2.4538174271583557,2.431136727333069,-0.004258155822753906,False,,1.3777524793760638,2.774866630713977,22.04965231763228,0.7111606597900392,0.010914325714111328
100,L0.down,down,0,spectral,adam,2.4538174271583557,2.4300374388694763,-0.003158867359161377,False,,4.988230023645286,9.363223036673665,43.54559975555999,0.5340297222137451,0.006045341491699219
100,L0.down,down,0,spectral,sign,2.4538174271583557,2.4278414845466614,-0.0009629130363464355,False,,4.988230023645286,9.363223036673665,12.264908006039361,0.5340297222137451,0.010039567947387695
100,L0.down,down,0,spectral,euclid,2.4538174271583557,2.430981159210205,-0.004102587699890137,False,,1.3833862661339378,2.28273381998691,10.753343214190364,0.9999995827674866,0.013597488403320312
100,L0.down,down,0,spectral,rows,2.4538174271583557,2.4310476779937744,-0.004169106483459473,False,,1.5062019612161166,2.6448597583746785,11.759414583105682,0.9645824432373047,0.013289928436279297
100,L0.down,down,0,spectral,cols,2.4538174271583557,2.429345428943634,-0.002466857433319092,False,,2.0756380333525986,3.914885924354924,13.295060967571152,0.8324414491653442,0.012081384658813477
100,L0.down,down,0,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,1.4339865056168706,3.9056855621205986,33.34623954478953,0.38125839829444885,0.007676601409912109
100,L0.down,down,0,spectral,normuon,2.4538174271583557,2.4268731474876404,5.424022674560547e-06,True,3.606081008911133e-05,1.4339865056168706,3.9056855621205986,34.23847858920352,0.38125839829444885,0.007630348205566406
100,L0.down,down,0,spectral,pw05,2.4538174271583557,2.430108666419983,-0.0032300949096679688,False,,1.2748459043511415,2.530225256905988,16.539433055099135,0.6581596136093141,0.012044429779052734
100,L1.q,q,1,spectral,adam,2.4538174271583557,2.427054524421692,-0.00017595291137695312,False,,11.61208687694051,19.37020695910045,357.84985244609936,0.5494587421417236,0.0008301734924316406
100,L1.q,q,1,spectral,sign,2.4538174271583557,2.426892042160034,-1.3470649719238281e-05,False,,11.61208687694051,19.37020695910045,106.45064960735591,0.5494587421417236,0.0008790493011474609
100,L1.q,q,1,spectral,euclid,2.4538174271583557,2.426467001438141,0.00041157007217407227,False,,4.408301746925196,7.140893079585797,90.4994769085966,1.0,0.0011746883392333984
100,L1.q,q,1,spectral,rows,2.4538174271583557,2.4268146753311157,6.389617919921875e-05,False,,4.565728752472324,7.820928502573241,125.86158079952102,0.8438751101493835,0.0010514259338378906
100,L1.q,q,1,spectral,cols,2.4538174271583557,2.4264484643936157,0.00043010711669921875,True,-9.483098983764648e-05,4.865151648261136,8.216291279419632,94.33278617717018,0.922023594379425,0.0011153221130371094
100,L1.q,q,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,3.554716612132185,8.575470304611777,346.49331432412237,0.20215429365634918,0.00043487548828125
100,L1.q,q,1,spectral,spectral_head,2.4538174271583557,2.4267752170562744,0.00010335445404052734,False,,3.839025222321361,8.818048382802061,319.224081456787,0.27378618717193604,0.0005331039428710938
100,L1.q,q,1,spectral,normuon,2.4538174271583557,2.426894783973694,-1.621246337890625e-05,False,,3.554716612132185,8.575470304611777,354.40461353487365,0.20215429365634918,0.00043272972106933594
100,L1.q,q,1,spectral,pw05,2.4538174271583557,2.42651104927063,0.0003675222396850586,False,,3.669417857233556,6.797980233410888,138.1610645021115,0.5168902277946473,0.0009992122650146484
100,L1.k,k,1,spectral,adam,2.4538174271583557,2.4275031089782715,-0.000624537467956543,False,,8.618029419138873,12.39141115369901,227.35850686409773,0.5374007821083069,0.0007293224334716797
100,L1.k,k,1,spectral,sign,2.4538174271583557,2.4272797107696533,-0.0004011392593383789,False,,8.618029419138873,12.39141115369901,53.9368474788844,0.5374007821083069,0.0009236335754394531
100,L1.k,k,1,spectral,euclid,2.4538174271583557,2.428006887435913,-0.0011283159255981445,False,,2.9567967474486254,4.023476006724827,40.93821168257079,0.9999995231628418,0.0013568401336669922
100,L1.k,k,1,spectral,rows,2.4538174271583557,2.4276573061943054,-0.0007787346839904785,False,,3.197188636222607,4.611658092263049,53.85284506466352,0.8504348397254944,0.0011246204376220703
100,L1.k,k,1,spectral,cols,2.4538174271583557,2.4274110794067383,-0.0005325078964233398,False,,3.353923249922387,4.66371566930577,48.900872757713735,0.905404806137085,0.001232147216796875
100,L1.k,k,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,True,0.0,2.678812830032927,4.918723387550859,174.62390545174094,0.1963573843240738,0.0005288124084472656
100,L1.k,k,1,spectral,spectral_head,2.4538174271583557,2.427087903022766,-0.00020933151245117188,False,,3.040134293207484,5.838821958409749,192.85505980907746,0.2646338641643524,0.0005803108215332031
100,L1.k,k,1,spectral,normuon,2.4538174271583557,2.426887810230255,-9.238719940185547e-06,False,,2.678812830032927,4.918723387550859,179.39783624255503,0.1963573843240738,0.0005223751068115234
100,L1.k,k,1,spectral,pw05,2.4538174271583557,2.427444040775299,-0.0005654692649841309,False,,2.5364410046655435,3.726971933031122,65.27778323943298,0.5143342018127443,0.0011317729949951172
100,L1.v,v,1,spectral,adam,2.4538174271583557,2.4275262355804443,-0.0006476640701293945,False,,3.6709332640792245,5.203887621681861,55.01727463507049,0.5366860032081604,0.0015926361083984375
100,L1.v,v,1,spectral,sign,2.4538174271583557,2.4279088377952576,-0.001030266284942627,False,,3.6709332640792245,5.203887621681861,14.297903195870814,0.5366860032081604,0.002524137496948242
100,L1.v,v,1,spectral,euclid,2.4538174271583557,2.428435742855072,-0.00155717134475708,False,,1.2205408202002024,1.6411475947513448,11.20647386442126,0.9999998211860657,0.003528118133544922
100,L1.v,v,1,spectral,rows,2.4538174271583557,2.4279714226722717,-0.0010928511619567871,False,,1.2567301178387384,1.7952439673509462,12.945516599565584,0.8350924253463745,0.0032224655151367188
100,L1.v,v,1,spectral,cols,2.4538174271583557,2.42838454246521,-0.0015059709548950195,False,,1.279525754095676,1.8431329903005662,13.907288961148186,0.8501833081245422,0.003170490264892578
100,L1.v,v,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,True,0.0,1.0161252709084623,2.2032297862033237,52.481092203165645,0.17088183760643005,0.0012979507446289062
100,L1.v,v,1,spectral,spectral_head,2.4538174271583557,2.4271129965782166,-0.00023442506790161133,False,,1.1493182030343942,2.4454078364363805,57.555101514853654,0.2550894021987915,0.001489400863647461
100,L1.v,v,1,spectral,normuon,2.4538174271583557,2.426882565021515,-3.993511199951172e-06,False,,1.0161252709084623,2.2032297862033237,53.30925474239628,0.17088183760643005,0.0012934207916259766
100,L1.v,v,1,spectral,pw05,2.4538174271583557,2.4275840520858765,-0.0007054805755615234,False,,0.9607705444631505,1.4755483631112634,17.667342439291364,0.4587866067886353,0.0029838085174560547
100,L1.o,o,1,spectral,adam,2.4538174271583557,2.428240120410919,-0.001361548900604248,False,,6.285609510739758,10.440468860764222,86.5979457319207,0.5823760032653809,0.001280069351196289
100,L1.o,o,1,spectral,sign,2.4538174271583557,2.4283412098884583,-0.0014626383781433105,False,,6.285609510739758,10.440468860764222,29.825946275154315,0.5823760032653809,0.0019791126251220703
100,L1.o,o,1,spectral,euclid,2.4538174271583557,2.4284841418266296,-0.0016055703163146973,False,,1.9985908672690729,2.984515113168446,23.166954570950388,0.9999997615814209,0.002637147903442383
100,L1.o,o,1,spectral,rows,2.4538174271583557,2.428336262702942,-0.0014576911926269531,False,,2.082609088685999,3.415462153236811,29.499345893949236,0.8860567212104797,0.0024836063385009766
100,L1.o,o,1,spectral,cols,2.4538174271583557,2.428314447402954,-0.0014358758926391602,False,,2.085607601611057,3.5167649296786636,29.142026515215818,0.8981239795684814,0.0024542808532714844
100,L1.o,o,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,1.542338971127303,4.281926917257665,141.94664196451126,0.19398175179958344,0.0010120868682861328
100,L1.o,o,1,spectral,spectral_head,2.4538174271583557,2.427362322807312,-0.0004837512969970703,False,,1.7690966225104459,4.654401562617455,133.2944842849214,0.2978017032146454,0.001220703125
100,L1.o,o,1,spectral,normuon,2.4538174271583557,2.426864743232727,1.3828277587890625e-05,True,-7.092952728271484e-06,1.542338971127303,4.281926917257665,146.01357982095755,0.19398175179958344,0.0010042190551757812
100,L1.o,o,1,spectral,pw05,2.4538174271583557,2.427696108818054,-0.0008175373077392578,False,,1.5672863003114177,2.861168940871153,41.86972450163468,0.4906823039054871,0.0022916793823242188
100,L1.up,up,1,spectral,adam,2.4538174271583557,2.429295539855957,-0.00241696834564209,False,,9.007166210854836,16.871455667504936,170.0528853751932,0.5413283109664917,0.00342559814453125
100,L1.up,up,1,spectral,sign,2.4538174271583557,2.428260862827301,-0.001382291316986084,False,,9.007166210854836,16.871455667504936,45.41807983661097,0.5413283109664917,0.00532841682434082
100,L1.up,up,1,spectral,euclid,2.4538174271583557,2.428808093070984,-0.0019295215606689453,False,,2.5172784988613697,4.035711289075134,37.935382925095425,1.0000003576278687,0.007393598556518555
100,L1.up,up,1,spectral,rows,2.4538174271583557,2.4284436106681824,-0.0015650391578674316,False,,4.246197486337243,8.05695082927502,44.1240825560693,0.8466579914093018,0.00670170783996582
100,L1.up,up,1,spectral,cols,2.4538174271583557,2.4283806681632996,-0.0015020966529846191,False,,2.7018506244408287,4.6734400329345185,44.087337993065375,0.958389937877655,0.00709080696105957
100,L1.up,up,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,2.6979461089627454,7.649939501063435,110.12789497224244,0.4193149209022522,0.0042684078216552734
100,L1.up,up,1,spectral,normuon,2.4538174271583557,2.426783800125122,9.47713851928711e-05,True,0.00018227100372314453,2.6979461089627454,7.649939501063435,134.30063817163983,0.4193149209022522,0.003957033157348633
100,L1.up,up,1,spectral,pw05,2.4538174271583557,2.428250789642334,-0.001372218132019043,False,,2.3550314534536687,4.701596519816103,57.755130670310734,0.6786574721336366,0.006456613540649414
100,L1.down,down,1,spectral,adam,2.4538174271583557,2.4314244985580444,-0.004545927047729492,False,,8.437584618375437,17.80362321778276,96.3519432992081,0.5172126889228821,0.003652334213256836
100,L1.down,down,1,spectral,sign,2.4538174271583557,2.42952960729599,-0.002651035785675049,False,,8.437584618375437,17.80362321778276,26.137165259907373,0.5172126889228821,0.006608247756958008
100,L1.down,down,1,spectral,euclid,2.4538174271583557,2.4303706288337708,-0.0034920573234558105,False,,2.3090325360141417,4.018271266099445,19.124856629315275,1.0,0.009198188781738281
100,L1.down,down,1,spectral,rows,2.4538174271583557,2.43044376373291,-0.003565192222595215,False,,2.4863518625358916,4.856131194696437,21.696729394710445,0.9503075480461121,0.008962154388427734
100,L1.down,down,1,spectral,cols,2.4538174271583557,2.4302858710289,-0.003407299518585205,False,,3.434304519987609,7.09092608177125,28.278704214475663,0.8168341517448425,0.007979393005371094
100,L1.down,down,1,spectral,spectral,2.4538174271583557,2.426878571510315,0.0,False,,2.2736686756068023,6.78158179303885,96.103182049915,0.3175835609436035,0.004279613494873047
100,L1.down,down,1,spectral,normuon,2.4538174271583557,2.4268582463264465,2.0325183868408203e-05,True,1.239776611328125e-05,2.2736686756068023,6.78158179303885,96.05175869209826,0.3175835609436035,0.004276275634765625
100,L1.down,down,1,spectral,pw05,2.4538174271583557,2.429904341697693,-0.0030257701873779297,False,,2.0561485213982476,4.386270534509953,33.048921684473584,0.6162977814674379,0.008202075958251953
100,head,head,2,adam,adam,2.4538174271583557,2.426878571510315,0.0,False,,0.6075637807179413,1.9291671905102687,10.102106585855354,0.3598295651949369,0.009525060653686523
100,head,head,2,adam,sign,2.4538174271583557,2.426066279411316,0.0008122920989990234,False,,0.6075637807179413,1.9291671905102687,2.497653993848165,0.3598295651949369,0.0073163509368896484
100,head,head,2,adam,euclid,2.4538174271583557,2.425635516643524,0.0012430548667907715,False,,0.2647667477788441,0.5427137535325406,1.3518311653394515,0.9999999403953552,0.010558605194091797
100,head,head,2,adam,rows,2.4538174271583557,2.430117607116699,-0.0032390356063842773,False,,0.36793160784651857,1.2015450403733186,2.3869942374447746,0.5926704993614784,0.00968623161315918
100,head,head,2,adam,cols,2.4538174271583557,2.427905321121216,-0.001026749610900879,False,,0.31439469676612675,0.68920840476495,1.6400206611882242,0.8925208449363708,0.010137081146240234
100,head,head,2,adam,spectral,2.4538174271583557,2.423150599002838,0.0037279725074768066,True,0.009017229080200195,0.4884704110601207,1.7457449780366487,4.711424775845311,0.2535843849182129,0.006287574768066406
200,embed,embed,-1,adam,adam,2.2385101914405823,2.2073506712913513,0.0,False,,0.34098202202320027,2.1908352774898554,8.976059580975473,0.3709135202261118,0.004174232482910156
200,embed,embed,-1,adam,sign,2.2385101914405823,2.207306683063507,4.398822784423828e-05,True,0.0009607672691345215,0.34098202202320027,2.1908352774898554,2.5806125116138374,0.3709135202261118,0.003137350082397461
200,embed,embed,-1,adam,euclid,2.2385101914405823,2.212088882923126,-0.004738211631774902,False,,0.1756925325743279,0.7260969103057591,0.571721615865074,1.0,0.004124879837036133
200,embed,embed,-1,adam,rows,2.2385101914405823,2.208396315574646,-0.0010456442832946777,False,,0.21269128615879324,1.3497763066771045,2.333498319538848,0.5859929011418269,0.0037407875061035156
200,embed,embed,-1,adam,cols,2.2385101914405823,2.211976170539856,-0.004625499248504639,False,,0.20358396855628233,0.9302231793454592,0.8335264205726923,0.9304982423782349,0.00418400764465332
200,embed,embed,-1,adam,spectral,2.2385101914405823,2.207445442676544,-9.47713851928711e-05,False,,0.3947105872773879,2.780951702567848,5.811829896694244,0.3494459390640259,0.0029344558715820312
200,pos,pos,-1,adam,adam,2.2385101914405823,2.2073506712913513,0.0,False,,0.4689519641108864,4.384632899886965,11.335738802015264,0.5931891798973083,0.00526738166809082
200,pos,pos,-1,adam,sign,2.2385101914405823,2.2074103951454163,-5.9723854064941406e-05,False,,0.4689519641108864,4.384632899886965,3.9100193862060846,0.5931891798973083,0.0038073062896728516
200,pos,pos,-1,adam,euclid,2.2385101914405823,2.2085752487182617,-0.0012245774269104004,False,,0.1746590205866951,1.5784366792213016,3.189670971656729,1.0000005960464478,0.0050237178802490234
200,pos,pos,-1,adam,rows,2.2385101914405823,2.2085047364234924,-0.0011540651321411133,False,,0.2463270293111667,2.298381151800249,4.056150439997297,0.9292365312576294,0.0048253536224365234
