ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L0.o,o,0,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,1.9067717884482327,3.8607790570616296,54.460454548562446,0.30346518754959106,0.005341529846191406
100,L0.o,o,0,spectral,spectral_head,2.443095862865448,2.407795876264572,-0.008089691400527954,False,,2.1898876630323296,4.0865995488352835,34.335183303877386,0.58404940366745,0.0077075958251953125
100,L0.o,o,0,spectral,normuon,2.443095862865448,2.3997006714344025,5.513429641723633e-06,True,5.751848220825195e-06,1.9067717884482327,3.8607790570616296,54.64343824615077,0.30346518754959106,0.0053369998931884766
100,L0.o,o,0,spectral,pw05,2.443095862865448,2.41329488158226,-0.013588696718215942,False,,1.773436395742586,2.8484980487975458,13.869636837551466,0.6015857930345616,0.010761022567749023
100,L0.up,up,0,spectral,adam,2.443095862865448,2.408544212579727,-0.008838027715682983,False,,24.48959467977721,39.312236463441515,141.50601988216684,0.5806624293327332,0.009536981582641602
100,L0.up,up,0,spectral,sign,2.443095862865448,2.4095294773578644,-0.00982329249382019,False,,24.48959467977721,39.312236463441515,35.61052571374135,0.5806624293327332,0.013952016830444336
100,L0.up,up,0,spectral,euclid,2.443095862865448,2.4124697744846344,-0.01276358962059021,False,,5.73797851233201,8.894814885154902,28.40273962376486,1.0000009536743164,0.018446922302246094
100,L0.up,up,0,spectral,rows,2.443095862865448,2.4115254282951355,-0.011819243431091309,False,,8.782197655755088,14.156473983220817,35.91212246729118,0.9133533239364624,0.017109155654907227
100,L0.up,up,0,spectral,cols,2.443095862865448,2.4134948551654816,-0.013788670301437378,False,,6.061556002411309,9.589984551046637,31.516257971836335,0.9774364233016968,0.017970561981201172
100,L0.up,up,0,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,5.919811720000704,13.125650111592496,127.32398669784935,0.4356813132762909,0.009805917739868164
100,L0.up,up,0,spectral,normuon,2.443095862865448,2.3989388048648834,0.0007673799991607666,True,0.0001976490020751953,5.919811720000704,13.125650111592496,147.0421458366342,0.4356813132762909,0.009339570999145508
100,L0.up,up,0,spectral,pw05,2.443095862865448,2.408600926399231,-0.008894741535186768,False,,5.244722132557139,9.318243427769762,52.370660976351104,0.6841628426959018,0.01549220085144043
100,L0.down,down,0,spectral,adam,2.443095862865448,2.4064714312553406,-0.006765246391296387,False,,22.81302736384906,33.408726429454795,110.8537433621463,0.5785886645317078,0.005875349044799805
