arm,step,block,kind,layer,rule,r_eff_frac,d_eff_frac,m_eff_frac,ns_dual_rel_err,ns_cos,fit_sign,fit_euclid,fit_rows,fit_cols,fit_spectral,fit_pw05,Lfree_sign,Lsame_sign,Efree_sign,Esame_sign,Lfree_euclid,Lsame_euclid,Efree_euclid,Esame_euclid,Lfree_rows,Lsame_rows,Efree_rows,Esame_rows,Lfree_cols,Lsame_cols,Efree_cols,Esame_cols,Lfree_spectral,Lsame_spectral,Efree_spectral,Esame_spectral,Lfree_pw05,Lsame_pw05,Efree_pw05,Esame_pw05,argmax_free,argmax_same,snr_block,snr_row_median,act_pr,fit_spectral_head,Lfree_spectral_head,Lsame_spectral_head,Efree_spectral_head,Esame_spectral_head
muon,25,embed,embed,-1,adam,0.20904739201068878,0.33670487037071817,0.5165151742788462,-0.09916071269822246,0.959037721157074,0.33670487037071817,1.0000001192092896,0.5165151742788462,0.9282675981521606,0.20904739201068878,0.5256202220916749,2179.367236867869,1203.8182238914897,0.6427059364052966,1.1635413328552864,2.695778633733846,1.7613112668048156,0.3709503839431422,0.5677588839952088,74.99088142923253,40.945089440449145,0.44770091627483616,0.819963682750151,141.49278349734877,90.23899210547508,0.41987389613302406,0.6583531674677664,17.37413012498289,8.804322092636179,0.7700548454766024,1.5195983231774464,5.301045285191901,3.158951932816084,0.39661628513905217,0.6655627983843422,spectral,spectral,1.0041834115982056,nan,nan,,,,,
muon,25,pos,pos,-1,adam,0.2981688976287842,0.609339714050293,0.942973256111145,-0.08280831750622397,0.9794701337814331,0.609339714050293,1.0000003576278687,0.942973256111145,0.947055995464325,0.29816898703575134,0.5874803662300111,2611.188131045314,1093.7137889667404,0.9558313470699088,2.2820005507180254,2.961662320472046,1.297076475609979,0.337648337123215,0.7709648401090585,122.03990634330869,50.62231598348579,0.49451273931121154,1.1921676679273423,137.55486327045,54.928476471609926,0.44063570177483924,1.1034637696722613,21.274184986903027,5.802763797320807,0.8969937681438196,3.2885728287616223,6.052526182897526,2.1642518353071445,0.3882546549835933,1.085789290591753,sign,spectral,0.28478291630744934,0.049867041409015656,nan,,,,,
muon,25,L0.q,q,0,spectral,0.17724071443080902,0.5809697508811951,0.8665496110916138,-0.010358074020271446,0.9615874290466309,0.5809697508811951,0.9999997615814209,0.8665496110916138,0.917820930480957,0.17724071443080902,0.4761213064193726,86.0839608344246,75.80582911069334,27.643385324548895,31.39141313439834,0.1144617841157373,0.10013427632056862,8.736538306709228,9.986587992906985,5.63131430312242,4.898845983968891,9.848353710094388,11.320865218328828,6.21954716145687,5.232696622605671,9.444504242174094,11.225672686052043,1.3247495439354684,0.8244084991428815,8.562678030841207,13.75944550306871,0.2531517270379292,0.2034821997502816,7.52309978208959,9.359470778534341,sign,sign,3.11562180519104,1.4789440631866455,0.13468241270098746,0.2442890703678131,1.7262785810744339,1.1487376172239454,9.44903596373404,14.199646770004005
muon,25,L0.k,k,0,spectral,0.18955184519290924,0.5913496017456055,0.8936519622802734,-0.13880030019808243,0.9693591594696045,0.5913496017456055,1.0000001192092896,0.8936519622802734,0.9366756677627563,0.1895514726638794,0.49675929546356207,85.33371909467903,75.79735347413623,28.38465256697143,31.95583826784267,0.11181078939354147,0.1003700085774795,8.943681773764961,9.963136731599965,5.1774439911958305,4.575277351476134,11.046710632349594,12.500602956339888,5.92169270103525,5.178423264094045,10.123328879652306,11.576350498901148,1.298800811118594,0.8846006020965557,9.34039996138622,13.713894176952362,0.24880187465154258,0.20961166824228045,7.986424632273193,9.479612642441747,sign,sign,3.4870657920837402,1.146106243133545,0.13468241270098746,0.240122452378273,1.662477644229213,1.1348042144104522,10.504876762005313,15.38954698127348
muon,25,L0.v,v,0,spectral,0.10883532464504242,0.5579339265823364,0.8225393891334534,-0.1097810002811409,0.9268660545349121,0.5579339265823364,0.9999994039535522,0.8225393891334534,0.891970694065094,0.10883497446775436,0.4082505106925965,4047.0327375384377,3497.110392246924,0.5646846743007214,0.6534816196674096,5.3723864873646985,4.789998376704565,0.18613690699756025,0.20876821353779546,252.44411031116783,217.27019932565562,0.20853138874839566,0.2422905721444004,262.5969565506388,232.6065522083458,0.21739065513182218,0.24541924497910939,37.90614606724715,29.103821474475993,0.18375537053813756,0.2393313854803728,10.49874442240878,9.160678191594291,0.15554254690098174,0.17826206887415355,sign,sign,3.1626522541046143,2.764361619949341,0.13468241270098746,0.16242994368076324,56.3958169619315,43.69344866197211,0.21594984660611705,0.27872984154613706
muon,25,L0.o,o,0,spectral,0.11193676292896271,0.5340052247047424,0.8329066038131714,-0.13623394233352315,0.9265770316123962,0.5340052247047424,1.0000004768371582,0.8329066038131714,0.8599076271057129,0.11193682253360748,0.4140098094940186,3594.0940374684124,3143.641027391091,0.608577677041331,0.6957809054317674,5.388043314039358,4.65144927632401,0.18559622084542388,0.21498686053122945,248.95196673320208,216.4887352894491,0.21412171730770135,0.24623000625308247,246.2488437437127,210.62874413655544,0.2234897321672024,0.2612847945344334,40.92961698836031,29.715897363709633,0.17503106027115756,0.24108153862161422,10.686816252770823,8.963991537056824,0.15496087556307317,0.1847434144337423,sign,sign,2.057097911834717,1.427503228187561,0.06678428890616972,0.1651127189397812,60.73337414295135,44.409113170768336,0.20864806093894966,0.2853446025926868
muon,25,L0.up,up,0,spectral,0.33185651898384094,0.5713838934898376,0.8991089463233948,-0.12583427100110622,0.9789034724235535,0.5713838934898376,1.0000003576278687,0.8991089463233948,0.9315983057022095,0.3318565785884857,0.6084510684013368,4887.757858439806,3729.963518848595,1.9153063596987903,2.5098244697651424,1.809376248117739,1.424728206318865,0.5526768457738687,0.7018885098173321,256.4905037226202,193.81309095376992,0.8973895209302049,1.1875972315703471,102.93154179718573,78.78786153135036,0.5792421887784406,0.7567446356088392,26.87961441064562,16.05319853125794,0.7901461164041149,1.3230274886127276,4.3202865033826825,3.1507232544567545,0.5633433682087734,0.7724590685646048,sign,sign,1.914353847503662,1.3970751762390137,0.1316924553998045,,,,,
muon,25,L0.down,down,0,spectral,0.29320865869522095,0.5833976864814758,0.9434430599212646,-0.11266454567225148,0.9841723442077637,0.5833976864814758,0.9999997615814209,0.9434430599212646,0.8962476253509521,0.29320868849754333,0.5779855251312257,5483.412381851867,4015.6269493084123,1.7431458788230743,2.380297725852917,2.0510309774855817,1.5667841692965467,0.48755956031797704,0.6382498503481816,112.66164578622019,82.86089147477206,0.5359442018940056,0.7286954648966627,309.93573644179855,226.95781884440532,0.7402805327449845,1.0109340724989067,30.226066997231744,18.078033256892788,0.6208333470416612,1.0380194612509648,5.054736310017638,3.5760334478578106,0.45738111083067345,0.6465098669076916,sign,sign,1.3144210577011108,0.9413204193115234,0.03062110829637582,,,,,
muon,25,L1.q,q,1,spectral,0.13488176465034485,0.5474526882171631,0.8108512759208679,0.0012601421802622692,0.9450541734695435,0.5474526882171631,1.0,0.8108512759208679,0.8950265645980835,0.13488174974918365,0.4336781799793244,40.88919399709837,32.87112928011484,54.84006877456733,68.21689002008226,0.0490864469188129,0.04039709521700744,20.372222125874412,24.754255092554118,2.318995619031741,1.7913298833302167,22.377999006571322,28.969807371526574,2.6126681211519753,2.1116438909811075,21.924598715974973,27.126590983891344,0.5647670637655949,0.3572515966360271,15.284943991006067,24.16345516411201,0.11207980604156516,0.08435002776903835,15.477483207995748,20.565651984295986,sign,sign,2.7658069133758545,0.8408938050270081,0.09156748687673728,0.20569060742855072,0.7186064657926078,0.4684370785364815,18.383072260749774,28.200574192332475
muon,25,L1.k,k,1,spectral,0.15358857810497284,0.5501850843429565,0.8479844927787781,-0.05548786042433984,0.9478486776351929,0.5501850843429565,1.0000009536743164,0.8479844927787781,0.8918313980102539,0.15358875691890717,0.4640111923217774,45.75092780685991,38.14847595515275,49.257101735341216,59.0733456329429,0.05833939769876235,0.0515369067087848,17.141091494256738,19.40358895276615,2.955890523049806,2.476710016793126,18.360290110422113,21.912540091436522,3.0103949924739553,2.5235756482197234,18.960039999850636,22.617594013051214,0.6190142162458653,0.4262303070937299,15.879566775382223,23.061892639242853,0.12879308898752997,0.1052436652367824,14.411049473112024,17.635679762942456,sign,sign,4.128607749938965,2.338921546936035,0.09156748687673728,0.19579973816871643,0.8134108313984492,0.5670785298861268,17.706073883951746,25.397385934607044
muon,25,L1.v,v,1,spectral,0.0877222791314125,0.4853741526603699,0.7942152619361877,-0.12682960920741626,0.915976881980896,0.4853741526603699,0.9999998211860657,0.7942152619361877,0.7570865154266357,0.0877223089337349,0.37120828032493597,1718.3380032073082,1478.9738152821333,1.1569857185175823,1.3442378145941825,2.293775061451568,1.971392986261573,0.43596246118101767,0.5072554422963648,109.66951775103398,94.05087041133433,0.46348135567904225,0.5404498282855911,117.62252023410316,100.01087863534339,0.41194098622328446,0.48448266477064456,17.019226203772714,12.367682621280926,0.3298755345294742,0.45394327402833134,4.524570890823671,3.781927853768096,0.328171037017267,0.3926127569621248,sign,sign,3.0248982906341553,2.32350754737854,0.09156748687673728,0.11333045363426208,25.34166186191963,18.483938142239577,0.39336372866553687,0.5393055594470909
muon,25,L1.o,o,1,spectral,0.07499408721923828,0.532415509223938,0.8330094218254089,-0.1826314310309345,0.9113484621047974,0.532415509223938,1.000000238418579,0.8330094218254089,0.7714064121246338,0.07499411702156067,0.35048007965087896,1722.0817707719696,1428.1524935624757,1.2663591025666914,1.526989544611855,2.4431500304542433,2.0876059612085585,0.4093077485841726,0.4790177155077954,118.58237873425311,98.95087531678497,0.4495828433017136,0.5387784880745041,105.57430708134804,87.91243249949605,0.46763281465759987,0.5615816668053131,18.383260499732135,12.950361277920553,0.26108657578863675,0.3706168833983483,4.8545053434014225,4.003462719386756,0.2887873477083826,0.35017678964968896,sign,sign,1.3627734184265137,0.9973017573356628,0.06041791599205396,0.10168462246656418,27.54743987797783,19.571676958977594,0.31149707414960504,0.43843697912488466
muon,25,L1.up,up,1,spectral,0.296097993850708,0.580854058265686,0.8992878198623657,-0.10459884541098541,0.9801806807518005,0.580854058265686,1.0000008344650269,0.8992878198623657,0.9392374753952026,0.29609811305999756,0.5831128358840943,3530.658496514755,2639.1294568336193,2.695449843143794,3.6060045732061146,1.2620179192500098,0.9684276088968027,0.7923824370570791,1.032602566550319,186.38500974357365,137.24961806819454,1.2351727330513138,1.6773648271310928,68.59653248052356,51.85114819608466,0.8763008311296229,1.1593031305299433,16.629973989997733,10.376835379770446,1.1395254885688746,1.8262098744269621,2.9472144156036157,2.133422688668542,0.7914090962849021,1.0932912214720865,sign,sign,1.5828264951705933,1.016714334487915,0.09260966509246399,,,,,
muon,25,L1.down,down,1,spectral,0.25790300965309143,0.5919303297996521,0.9520449638366699,-0.08539479800669403,0.983285665512085,0.5919303297996521,1.0000004768371582,0.9520449638366699,0.8911058902740479,0.25790300965309143,0.5512794256210328,4231.452021083603,3155.167696743129,2.2919287457627746,3.073746772144091,1.5738856559197423,1.1783706994996912,0.6353704750252528,0.8486297879451137,84.63844769686611,63.31089178127162,0.7198959733261147,0.9624075095333156,239.0184185086401,173.39864413154424,0.9544164392582574,1.315599144691678,21.522508746999875,13.167641878036033,0.7669087484744642,1.2535122385675208,3.7574054596016357,2.65311112752893,0.5868727552258401,0.8311445652225065,sign,sign,1.0525939464569092,0.33129727840423584,0.022572678434445843,,,,,
muon,25,head,head,2,adam,0.10299763083457947,0.2957377213698167,0.409597162099985,-0.03888548473825881,0.8969842195510864,0.2957377213698167,1.0000005960464478,0.409597162099985,0.9106251001358032,0.10299752652645111,0.4026217460632325,2182.4359565341665,879.8510070617161,0.5637136417291141,1.398269605904016,2.6658314416134665,1.5720565999852487,0.3751177139096266,0.6361097915023105,63.682591761746934,25.257208388784832,0.4180705401580641,1.0541076086746395,123.1949790789916,71.23716738430268,0.47307127972579754,0.8181123498957874,7.750259888358126,3.5339022613700246,0.8505327432730811,1.8653175205159833,3.9346481958594612,2.148218612283596,0.40930901673691933,0.74968486682133,spectral,spectral,2.299811601638794,0.5602315664291382,0.0836837866840867,,,,,
muon,50,embed,embed,-1,adam,0.313503623008728,0.4020525712233323,0.6285034766564003,-0.11493199372995233,0.9665688276290894,0.4020525712233323,1.0,0.6285034766564003,0.9452512860298157,0.313503623008728,0.6167472600936891,1519.864731084064,531.1071754353958,1.1004523376867241,3.149154772608624,2.478236056369604,1.131287102695084,0.4035128120381362,0.883948908829318,70.81302370050746,24.147791170403856,0.5769097808257163,1.6917789993453376,114.41652615675137,52.2007248339987,0.5287355274449443,1.1589126874825821,25.991700505683845,8.49083295896996,0.7719475669097653,2.3630461301224317,5.819648216526911,2.3463708747102854,0.4239068190636897,1.0514060629235373,sign,sign,1.0761442184448242,nan,nan,,,,,
muon,50,pos,pos,-1,adam,0.3703886568546295,0.6023203134536743,0.9440315365791321,-0.08553923945805608,0.9793768525123596,0.6023203134536743,0.9999993443489075,0.9440315365791321,0.948522686958313,0.37038853764533997,0.6512387394905091,2122.720631811131,584.3495140573452,1.1622367856298108,4.221966382373239,2.182693126853531,0.6261881202267069,0.4581493074065158,1.5969631362327106,92.53154084501077,24.488698429605225,0.6529451232446666,2.46717964675587,104.97696125726519,28.069620806353885,0.5782740444978423,2.1626744580600334,22.308882008741854,3.8713772534048214,1.0625752738309737,6.123109389159546,5.176121361869178,1.17109910805705,0.5032639794710115,2.22436804611783,sign,spectral,0.3223898410797119,0.3884847164154053,nan,,,,,
muon,50,L0.q,q,0,spectral,0.1249331459403038,0.5467233657836914,0.8284242153167725,-0.10863792260855487,0.9340034127235413,0.5467233657836914,1.0,0.8284242153167725,0.9015470147132874,0.12493304163217545,0.43446061015129095,428.86074136966545,188.29088639093058,5.2216924755062175,11.89318797724808,0.46734431853078506,0.2043707303453907,2.1397499880682247,4.893068583304369,22.848567810627465,9.93135265807804,2.320458342059096,5.338562792566662,24.869239569541087,10.773614291472091,2.320095424723721,5.355585171386944,6.202283593590933,2.2340250913124833,1.2891578803254364,3.5790657865858857,1.105995624407855,0.4593666337099136,1.571292329059255,3.7831272736769934,sign,sign,1.0201663970947266,0.9228679537773132,0.13598169402913088,0.1663176268339157,7.858405357366534,2.9656738064403925,1.483561448956772,3.9311225709133564
muon,50,L0.k,k,0,spectral,0.1121927946805954,0.5560649037361145,0.8278493285179138,-0.13677231202123208,0.916658341884613,0.5560649037361145,1.0000004768371582,0.8278493285179138,0.9142799973487854,0.112192802131176,0.4246810972690583,507.7610887837009,249.1372921333159,4.485656534176388,9.142115281899812,0.6450726930699642,0.32620039671096196,1.5502136233329888,3.065601657508816,31.845707520872192,15.60333542112617,1.6637205183907748,3.395578932015453,33.07953163244796,16.301210196346485,1.7688859830447394,3.5895445261749166,6.849686006175748,2.8452539726086887,1.0482729807516533,2.5236203291628825,1.4115437813786984,0.6800858532082228,1.203451857131547,2.49780961787273,sign,sign,1.732502818107605,1.4131563901901245,0.13598169402913088,0.15168243646621704,9.271727998766659,3.8842882549051456,1.2127489024265268,2.8948103786844595
muon,50,L0.v,v,0,spectral,0.15892444550991058,0.5960582494735718,0.8697191476821899,-0.0720510414236537,0.9411913156509399,0.5960582494735718,1.0,0.8697191476821899,0.9257230162620544,0.15892449021339417,0.4616233706474305,2330.98264668125,1272.482955815203,1.047392863829246,1.9186540603050022,3.179326304732694,1.7213566044351725,0.31453204363182735,0.5809371500498174,160.69013561479585,86.48431621981511,0.3463935433167621,0.6436083198043137,173.30683292267753,90.90716404778777,0.3418576869799748,0.6517228170227277,35.81898349935057,14.176085919803052,0.28396019296563807,0.7174875719467918,7.04785353731134,3.5028725930481674,0.26199373650635394,0.5271369236364146,sign,sign,3.0890109539031982,1.8271348476409912,0.13598169402913088,0.2478748857975006,52.183123976205465,20.752989804195018,0.32365267835760436,0.8138204663191146
muon,50,L0.o,o,0,spectral,0.23860426247119904,0.5871647596359253,0.9188218116760254,-0.13658845845244427,0.9633942246437073,0.5871647596359253,1.0000003576278687,0.9188218116760254,0.9216551780700684,0.2386043816804886,0.5539932250976564,1582.126833660135,611.0053630095184,1.520122662925131,3.936179616530279,1.798135020398766,0.6981840678344751,0.5561319624407861,1.4322875638361716,99.27781791036932,37.34695483769526,0.5923236145294409,1.5745486132088233,96.64437638081002,36.83488500725638,0.6103400281053165,1.6013605413689846,28.338058647899246,8.677993110829433,0.5388750846192175,1.75970106876145,4.538511849404428,1.6134917518258014,0.4882596451578465,1.373401619578984,sign,sign,1.4945536851882935,1.1957931518554688,0.06830770778213906,0.28308865427970886,38.87914023538781,12.10755098164141,0.6296283332386807,2.0218298730501405
