arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
signum,0.003,2,200,2.458411512374878,2.4309757351875305,0.0025821232800760873,51.78
signum,0.003,2,300,2.3308343195915224,2.305352598428726,0.0018921556910155676,76.41
signum,0.003,2,400,2.2217568302154542,2.2382517755031586,0.0011225129765394806,103.28
signum,0.003,2,500,2.1412932682037353,2.165128231048584,0.0005264263514249253,132.51
signum,0.003,2,600,2.071286919116974,2.1304443180561066,0.0003000228462420453,160.25
signum,0.003,3,100,3.031127004623413,2.5685428380966187,0.0029653995874600676,32.01
signum,0.003,3,200,2.467256178855896,2.4271863996982574,0.0025821232800760873,56.65
signum,0.003,3,300,2.3356187534332276,2.32041272521019,0.0018921556910155676,83.89
signum,0.003,3,400,2.2166377258300782,2.2158979773521423,0.0011225129765394806,105.81
signum,0.003,3,500,2.1114339351654055,2.1477869153022766,0.0005264263514249253,135.94
signum,0.003,3,600,2.0542468285560607,2.113225519657135,0.0003000228462420453,156.96
normsgd,0.003,1,100,3.3778306460380554,3.1749638617038727,0.0029653995874600676,18.52
normsgd,0.003,1,200,2.867330000400543,2.729455351829529,0.0025821232800760873,38.42
normsgd,0.003,1,300,2.6443215107917784,2.6129054725170135,0.0018921556910155676,63.41
normsgd,0.003,1,400,2.556638059616089,2.5482183694839478,0.0011225129765394806,88.12
normsgd,0.003,1,500,2.5169551539421082,2.514356553554535,0.0005264263514249253,112.01
normsgd,0.003,1,600,2.4861838746070863,2.491601824760437,0.0003000228462420453,138.23
normsgd,0.003,2,100,3.430584981441498,3.3583865761756897,0.0029653995874600676,18.31
normsgd,0.003,2,200,3.12339164018631,3.0660024285316467,0.0025821232800760873,40.75
normsgd,0.003,2,300,2.8407148194313048,2.76080185174942,0.0018921556910155676,68.68
normsgd,0.003,2,400,2.6770762157440187,2.665450692176819,0.0011225129765394806,92.62
normsgd,0.003,2,500,2.612373378276825,2.6186663806438446,0.0005264263514249253,117.62
normsgd,0.003,2,600,2.586446397304535,2.5976941287517548,0.0003000228462420453,141.83
normsgd,0.003,3,100,3.3262587666511534,2.931220382452011,0.0029653995874600676,17.64
normsgd,0.003,3,200,2.715490720272064,2.6390896141529083,0.0025821232800760873,37.18
normsgd,0.003,3,300,2.580928897857666,2.5615828931331635,0.0018921556910155676,57.82
normsgd,0.003,3,400,2.5267058539390566,2.509569376707077,0.0011225129765394806,79.69
normsgd,0.003,3,500,2.4919593334198,2.4886711835861206,0.0005264263514249253,100.89
normsgd,0.003,3,600,2.4715693473815916,2.473919600248337,0.0003000228462420453,122.12
rownorm,0.003,1,100,3.008943917751312,2.5558620989322662,0.0029653995874600676,18.88
rownorm,0.003,1,200,2.4836498069763184,2.465668946504593,0.0025821232800760873,38.28
rownorm,0.003,1,300,2.356602656841278,2.3394547402858734,0.0018921556910155676,57.28
rownorm,0.003,1,400,2.235224552154541,2.2387275993824005,0.0011225129765394806,78.32
rownorm,0.003,1,500,2.129474802017212,2.1702808141708374,0.0005264263514249253,98.44
rownorm,0.003,1,600,2.0625576758384705,2.129961133003235,0.0003000228462420453,119.09
rownorm,0.003,2,100,2.984775664806366,2.566304862499237,0.0029653995874600676,18.3
rownorm,0.003,2,200,2.46019061088562,2.429106652736664,0.0025821232800760873,36.37
rownorm,0.003,2,300,2.332888979911804,2.3101523518562317,0.0018921556910155676,54.64
rownorm,0.003,2,400,2.207928376197815,2.2279137074947357,0.0011225129765394806,72.92
rownorm,0.003,2,500,2.1141209089756012,2.148583948612213,0.0005264263514249253,91.37
rownorm,0.003,2,600,2.039519544839859,2.1150321662425995,0.0003000228462420453,108.93
rownorm,0.003,3,100,3.0291790437698363,2.5713353753089905,0.0029653995874600676,17.77
rownorm,0.003,3,200,2.4922708559036253,2.4571970999240875,0.0025821232800760873,35.57
rownorm,0.003,3,300,2.3584465312957765,2.3312807381153107,0.0018921556910155676,54.48
rownorm,0.003,3,400,2.231840958595276,2.240545302629471,0.0011225129765394806,72.15
rownorm,0.003,3,500,2.126960036754608,2.1682862043380737,0.0005264263514249253,93.52
rownorm,0.003,3,600,2.0668454694747926,2.1355100274086,0.0003000228462420453,128.89
muon_all,0.01,1,100,2.848685884475708,2.433931529521942,0.009884665291533559,34.84
muon_all,0.01,1,200,2.2017119336128235,2.139872521162033,0.008607077600253624,66.96
