arm,step,block,kind,layer,rule,r_eff_frac,d_eff_frac,m_eff_frac,ns_dual_rel_err,ns_cos,fit_sign,fit_euclid,fit_rows,fit_cols,fit_spectral,fit_pw05,Lfree_sign,Lsame_sign,Efree_sign,Esame_sign,Lfree_euclid,Lsame_euclid,Efree_euclid,Esame_euclid,Lfree_rows,Lsame_rows,Efree_rows,Esame_rows,Lfree_cols,Lsame_cols,Efree_cols,Esame_cols,Lfree_spectral,Lsame_spectral,Efree_spectral,Esame_spectral,Lfree_pw05,Lsame_pw05,Efree_pw05,Esame_pw05,argmax_free,argmax_same,snr_block,snr_row_median,act_pr,fit_spectral_head,Lfree_spectral_head,Lsame_spectral_head,Efree_spectral_head,Esame_spectral_head
muon,50,L1.v,v,1,spectral,0.11087010055780411,0.5731564164161682,0.890328049659729,-0.09817107572053352,0.9267272353172302,0.5731564164161682,0.9999997019767761,0.890328049659729,0.8962118029594421,0.11087001860141754,0.395102436488371,1206.4208668424278,855.0127636110311,7.7838464043982905,10.982987770735246,0.3733926916377043,0.2755918862905535,2.6781448174327327,3.628552768503814,38.53125540210811,27.36156786596123,2.9576505921530463,4.165038747586468,39.5051848040766,28.140363300221907,2.903798864572606,4.076532685628262,6.726116330745699,3.760788392530701,2.1098909415013445,3.7735098166943084,0.9580598367166399,0.6541201563752295,2.0783581881584783,3.0440760569432386,sign,sign,4.506349563598633,2.6526830196380615,0.07138862197835706,0.26202282309532166,13.478127948233356,7.522893953928028,2.8958233222079746,5.188199845860897
muon,50,L1.o,o,1,spectral,0.06710655242204666,0.5274366736412048,0.8264129161834717,-0.15961052278840437,0.9046235680580139,0.5274366736412048,1.0000009536743164,0.8264129161834717,0.795944333076477,0.06710660457611084,0.31798977215498503,840.976072644173,555.7883597627699,10.2755865975676,15.548224983743824,0.2729309482069643,0.1916624966699398,3.6639339006583196,5.217509794816086,28.784645671539334,19.22450903611373,3.6749055200660203,5.502395565617428,26.899566384727155,17.812835752244517,3.787454161031914,5.719520240956104,5.174414981044919,2.5931398095230054,1.660021965030847,3.3124486744504757,0.7131497655763959,0.45161176577036893,2.2471694801581688,3.5485532252498655,sign,sign,2.800151824951172,1.812470555305481,0.035769982516064405,0.13776732981204987,10.742091643723276,5.5705857221252435,2.379492823951485,4.588517483708523
muon,50,L1.up,up,1,spectral,0.2794059216976166,0.562348484992981,0.880202054977417,-0.1406337653115569,0.9818573594093323,0.562348484992981,1.0,0.880202054977417,0.9521167874336243,0.27940601110458374,0.5593634745499183,3227.2894408796105,2039.52142251226,11.419511942645986,18.069959896328797,0.32140139758521447,0.21093956218924517,3.111374149313915,4.740694394268471,98.04693466097333,61.619924859872704,4.596405320643031,7.313599508166757,36.89641675323497,23.616637090139577,3.3030564893762646,5.160385381134026,10.157681174736775,5.086889673628386,3.5208796792158394,7.030617043159537,1.005445225343574,0.601482722176221,2.803747749372081,4.686776001602324,sign,sign,2.450770139694214,2.293457269668579,0.07102599376163679,,,,,
muon,50,L1.down,down,1,spectral,0.1858636736869812,0.5586608052253723,0.9268955588340759,-0.06102187205864906,0.9853653311729431,0.5586608052253723,1.0000003576278687,0.9268955588340759,0.8700547218322754,0.18586371839046478,0.47448994109574577,3742.745222592769,2414.3433380975066,9.782229981950772,15.164535198254125,0.47315129420790863,0.32194160383265363,2.1134896382391717,3.1061544880284324,51.4155315490546,33.90109125574184,2.3075251379549973,3.499669985126723,138.64536242413428,89.53346160855297,3.213003376307533,4.975436105952707,12.887042533510689,6.789102818151019,1.8460828590207141,3.504225663069897,1.3945352258673314,0.8738025730942508,1.71474910359536,2.7366342262192322,sign,sign,3.248403549194336,2.162701368331909,0.016483233585306897,,,,,
muon,50,L2.q,q,2,spectral,0.129764124751091,0.5299805402755737,0.8331269025802612,-0.05383865338817584,0.9340226650238037,0.5299805402755737,0.9999993443489075,0.8331269025802612,0.8919240832328796,0.1297638714313507,0.4245197159475031,91.65310227201424,68.74847895406344,94.73985011554123,126.30390234054438,0.031124795359388658,0.025118956195628532,32.12870423089423,39.81054533320688,3.164648320727065,2.3642048410084917,33.69734413515284,45.10617763762984,3.366994601133851,2.596709398301826,33.90747422504407,43.96575247444712,0.6460452551796518,0.3832319099116851,25.709972989697405,43.341396243905436,0.08367944619744458,0.06112970916743996,25.56716845275723,34.99847334629644,sign,sign,2.800501823425293,2.052873134613037,0.06335557039842209,0.24132534861564636,1.1380450794437078,0.7189868717931438,29.052042778864976,45.984892950573446
muon,50,L2.k,k,2,spectral,0.10915013402700424,0.5344328284263611,0.8347921371459961,-0.08855693405216092,0.9326483011245728,0.5344328284263611,0.9999995231628418,0.8347921371459961,0.8757257461547852,0.1091499924659729,0.39106900708657905,109.59391760363876,90.65815588642445,79.89629034528443,96.58422207382098,0.0379711852816547,0.032233503014517106,26.33574684975607,31.02360679546585,3.689785393373413,3.0531262747178145,28.95924346889888,34.99802626557378,3.9452080029518513,3.2756570061791086,28.412417146052444,34.21997336606475,0.690161175420204,0.4695037674655097,20.24340666838136,29.757404112386848,0.09747117039963372,0.0779955433283924,20.219983816463685,25.268950044417757,sign,sign,3.479020833969116,2.4199469089508057,0.06335557039842209,0.2128225415945053,1.1959200933255,0.8032942330940861,25.677232399135146,38.227484901559826
muon,50,L2.v,v,2,spectral,0.0857657790184021,0.5512715578079224,0.8596380352973938,-0.0659060777305539,0.9058204293251038,0.5512715578079224,0.9999995827674866,0.8596380352973938,0.8492422103881836,0.08576563745737076,0.3571453341171565,1007.7493242656054,714.688747713199,8.962579270104765,12.637715693754718,0.3423381422652406,0.2506133808456979,2.92108725060702,3.990208261797418,33.96991105365246,24.14041484795048,3.239150916358833,4.558068666637196,35.00503991799783,24.902168993262514,3.105352920160445,4.365202202229773,5.065718869499895,2.922115855275301,2.1671196218129136,3.7568732057158223,0.8213207351528408,0.5677905504488504,2.191471820919741,3.1700091620082023,sign,sign,6.620783805847168,4.1586222648620605,0.06335557039842209,0.23232102394104004,10.581388576388111,6.006662915903875,3.054968565363278,5.381658656617893
muon,50,L2.o,o,2,spectral,0.04438789561390877,0.47978585958480835,0.7302517294883728,-0.19997459338308643,0.8650762438774109,0.47978585958480835,1.0000008344650269,0.7302517294883728,0.7742955088615417,0.04438791051506996,0.2776388492914398,905.9196782594912,629.4134414132146,8.677161686718382,12.489106533517479,0.3163396665357926,0.22869968265419086,3.161161688687184,4.3725501621141065,30.60944041906437,21.18663543187114,3.0537056573009007,4.411848293471888,30.376124193752037,21.518575257948754,3.262754145397618,4.605780073551437,4.0565853246659085,2.2518079620263274,1.4005997880488028,2.5231514595126594,0.7245870986312588,0.4952243845355935,1.9310465358144888,2.8254089467341195,sign,sign,6.3291707038879395,3.930414915084839,0.045536248167536514,0.09244813024997711,8.730456403470473,4.965135226745423,2.049109354063141,3.6030559218662446
muon,50,L2.up,up,2,spectral,0.247152641415596,0.5716142654418945,0.8996583819389343,-0.10337229792126046,0.9800800681114197,0.5716142654418945,0.9999996423721313,0.8996583819389343,0.9427903294563293,0.24715258181095123,0.5343462160281376,2561.1913755452047,1678.545225149175,14.626518290545764,22.31772605154011,0.2716466076143141,0.1812586010524035,3.6812520912903812,5.516977603082253,77.72603491372922,50.575887797821736,5.92626514479991,9.107602685969521,30.96249344721856,20.220585665575907,3.897527257490656,5.968034960325325,8.015864405650008,4.177384783760339,3.94661592315582,7.573048627021391,0.82423918596704,0.5060541498190908,3.2671774783741263,5.3214378464194665,sign,sign,2.8513810634613037,2.1794538497924805,0.06346107782749565,,,,,
muon,50,L2.down,down,2,spectral,0.159035325050354,0.5499741435050964,0.9012590050697327,-0.05621133523301458,0.9842115640640259,0.5499741435050964,1.000001072883606,0.9012590050697327,0.8663080334663391,0.15903538465499878,0.4457919124316681,3803.566456151571,2526.989527540171,9.47613401376408,14.26325874165184,0.4006650830922546,0.27780083577357323,2.4958528084498743,3.599705055238479,44.4993512371404,29.748290841085545,2.5924232475695543,3.877908591965216,114.23967909959855,76.36910390196188,3.882623941442114,5.807973257145565,9.887592770210611,5.3107214573238215,2.0587952708944584,3.8331005305817536,1.1454244669964195,0.7327819925886556,1.9614132232499308,3.065919630290274,sign,sign,4.089844703674316,3.110895872116089,0.013732902171014843,,,,,
muon,50,L3.q,q,3,spectral,0.09925473481416702,0.508587121963501,0.7932817935943604,-0.04971818849759935,0.9118999242782593,0.508587121963501,0.9999997615814209,0.7932817935943604,0.8591508865356445,0.09925466775894165,0.37820175772821707,87.71793277869082,59.96105864620677,94.99416074103205,138.96838372077573,0.03139665493595981,0.02221378846534121,31.850519223182665,45.0170741087977,3.166387493612591,2.146326612683786,32.06811225249919,47.30876884255351,3.2670708835875084,2.2279786239676844,33.660522650125394,49.35923185866148,0.5866943150185018,0.32236218727528265,21.654549844140128,39.4109538566713,0.08263826134037769,0.05361373010619966,23.064583331412894,35.55091319467463,sign,sign,2.661874294281006,2.4417786598205566,0.05924090571390422,0.18050897121429443,1.0699567484242094,0.6278321094552249,25.6132015552444,43.65023298436068
muon,50,L3.k,k,3,spectral,0.08875803649425507,0.5183513760566711,0.8135864734649658,-0.04805674187501996,0.9080978631973267,0.5183513760566711,0.9999993443489075,0.8135864734649658,0.8421916961669922,0.08875782042741776,0.3609463854543379,115.71204644954993,86.08880858493896,73.39485564292804,98.6500926764861,0.03998527282083255,0.03066228449689405,25.009191479816593,32.6133346147187,3.842622513724212,2.8741995201557526,27.101040560600268,36.23237283049589,4.113012830745041,3.0925104205155747,26.20962820819787,34.85858491995083,0.700216566673016,0.45635283069203464,16.225018522335727,24.895269624355407,0.10275456429420858,0.07553694070646766,17.702917332631827,24.0816683895066,sign,sign,4.3677897453308105,2.6494030952453613,0.05924090571390422,0.167412668466568,1.1871823358213935,0.747857351349111,21.12713088376874,33.53815610229702
muon,50,L3.v,v,3,spectral,0.07432185113430023,0.551031231880188,0.8455184698104858,-0.04648893856652281,0.8846849203109741,0.551031231880188,1.0000008344650269,0.8455184698104858,0.8541523218154907,0.07432170957326889,0.34246925428233155,1193.9040488110268,853.4092467079986,7.561826858796408,10.578858546413244,0.4431618659204352,0.3284033893898667,2.256513728653191,3.0450381048834667,42.23082881432307,30.272580437201228,2.5627336042013926,3.5750624021051562,44.28102607810302,32.09709546728416,2.4690371221196084,3.406273857515298,5.26575485768291,3.1512733181311723,1.806616174884153,3.018842524426425,0.9962496527726161,0.7085421434211596,1.7324343584598911,2.435899041563593,sign,sign,9.398995399475098,6.071568012237549,0.05924090571390422,0.2137525975704193,11.308287658225824,6.7718808032800055,2.584748556421239,4.316242569721253
muon,50,L3.o,o,3,spectral,0.03529251739382744,0.5009987950325012,0.7551314830780029,-0.18257357300876564,0.8305991888046265,0.5009987950325012,1.0000009536743164,0.7551314830780029,0.7681128978729248,0.035291917622089386,0.2629881976344911,969.110287442346,696.4639859294808,8.470000127101972,11.785769865555723,0.4028142235285571,0.29668838044893464,2.482536353643486,3.3705430329329475,36.939744196276656,26.43486563074852,2.616607990580696,3.6564146451175845,37.676319506280066,27.506879814190206,2.6095556098930044,3.574322191098316,3.9923722816448652,2.389254453487328,1.131518998917522,1.8907341915128593,0.8610992139973509,0.6139185466939054,1.5391699804117562,2.158882587076659,sign,sign,8.486477851867676,6.465191841125488,0.041832289481952015,0.08035565912723541,9.114841839366218,5.572728777279746,1.6374530008419874,2.6782435891947025
muon,50,L3.up,up,3,spectral,0.206369549036026,0.5487311482429504,0.86292964220047,-0.0821050435747015,0.9797384142875671,0.5487311482429504,1.0000007152557373,0.86292964220047,0.9199153184890747,0.2063695788383484,0.4918620937549041,1856.6848858933934,1226.5321334696653,19.368738769016314,29.31977365282734,0.27484030372676327,0.1852016463181917,3.6384791520602575,5.399523898063269,82.32281538416558,53.91062612821871,5.366920151416768,8.195415422477843,30.708756911137236,20.308496612979393,3.834383824370863,5.79802449243568,7.263125239608029,3.89906570243387,3.636907371038075,6.7747803542305505,0.7956534088369709,0.49818018078830656,3.115464687984195,4.975770202627095,sign,sign,3.959674596786499,2.594721794128418,0.0585794081467386,,,,,
muon,50,L3.down,down,3,spectral,0.13307033479213715,0.5288131237030029,0.8902663588523865,-0.08560738610594754,0.9803100824356079,0.5288131237030029,1.0000026226043701,0.8902663588523865,0.825461745262146,0.13307055830955505,0.41537129620883617,3292.4946326270588,2191.6876258789107,10.525847644996153,15.812607812257063,0.36873445505593805,0.25822423932801697,2.711985844807117,3.8726132961285917,40.02928601917053,26.92809479662327,2.8467680857093334,4.231791918208602,105.06634004503977,70.68548864027133,4.022567202712527,5.979111437215587,8.207713713544178,4.474146597039459,2.07524654864203,3.8069895983169535,1.0249527360823563,0.6648688769647517,2.0423777229972484,3.1485014682235786,sign,sign,4.681950092315674,3.4076271057128906,0.013936506358728727,,,,,
muon,50,head,head,4,adam,0.2494082524226262,0.41926463200495795,0.6472027118389423,-0.1482753534094995,0.9662336707115173,0.41926463200495795,1.0000001192092896,0.6472027118389423,0.9404863715171814,0.2494083697979267,0.5613977681294703,5151.519514922473,2540.2517847900344,0.6771364697691039,1.3732031443369601,6.3445070036129385,4.028817384183314,0.15761667827615766,0.24821182591575833,141.3728797484818,69.20151135946597,0.2975689279611142,0.6079083453973843,482.1275657385717,293.7421304928873,0.2496896342564141,0.40982291288009215,38.09889640570834,17.916885128964694,0.4255120686314421,0.9048191192541699,12.231453227415527,7.0401556752125325,0.184542747973403,0.3206216019118452,sign,sign,4.083899021148682,0.9386752843856812,0.05593271396230461,,,,,
muon,100,embed,embed,-1,adam,0.404354007427509,0.3360178433931791,0.5243516188401443,-0.12602745268008764,0.983055591583252,0.3360178433931791,0.9999997615814209,0.5243516188401443,0.9326348304748535,0.404354007427509,0.6542178841159858,1691.1764284459773,1058.8919329503835,1.6530909549160349,2.6401829781077826,1.622108034637676,1.2193078152458428,0.6164816030917367,0.8201372525278172,44.640051065849086,27.97251441826851,0.7635039479308242,1.2184408850407196,149.47749088704097,111.09816050828265,0.7986303328505411,1.0745205659087522,24.854426518273343,13.896057422456137,1.0574780497737266,1.8914005378471261,4.360028707702648,2.933423879069652,0.6033060395730967,0.8967103836706151,sign,sign,0.6421071887016296,0.47595080733299255,nan,,,,,
muon,100,pos,pos,-1,adam,0.4977613687515259,0.5902500748634338,0.9235971570014954,-0.13214152772276933,0.9812968969345093,0.5902500748634338,1.000001072883606,0.9235971570014954,0.9815464019775391,0.4977617561817169,0.7349975312754615,2091.2228528000132,932.5728730390821,4.6244029963684214,10.369867606214644,0.6001029262720179,0.27671667973427827,1.6663825972251969,3.613808440618301,58.604433646639635,26.27054763954448,2.017260960305691,4.500113119767507,57.30228803586658,25.554518759600505,2.192546646208714,4.916466658403592,14.782671082762484,5.09066390370875,4.310011984692307,12.51575251040496,2.035148200063975,0.8125115468613467,1.820091491037161,4.558896345836351,sign,spectral,0.31404930353164673,0.11578346788883209,nan,,,,,
muon,100,L0.q,q,0,spectral,0.2953107953071594,0.5969512462615967,0.9364153742790222,-0.11138147666889064,0.962881326675415,0.5969512462615967,1.0,0.9364153742790222,0.9695957899093628,0.29531070590019226,0.5933108252924144,1562.5216545107305,1058.9403317872914,6.259400751673124,9.236072066725844,0.543274517560818,0.38125886025955197,1.8406900520381078,2.622889863645985,59.58665628947774,39.89167007600475,2.0115437813026076,3.0046665802496086,63.29814387820961,43.52191518952659,1.9606935291371588,2.851626831400671,20.28748582108333,9.474523038273825,1.8632064368784071,3.9896229094830153,1.7805420005851018,1.082840092937596,1.6793196625988471,2.7613488004068283,sign,sign,0.7932714223861694,0.7556215524673462,0.11328145591883712,0.4430026113986969,31.92985488514625,16.34566581682352,2.1796588696250576,4.257776476417328
muon,100,L0.k,k,0,spectral,0.14943331480026245,0.5391411781311035,0.8407382369041443,-0.08120503920941347,0.9508984684944153,0.5391411781311035,0.9999996423721313,0.8407382369041443,0.8576971888542175,0.14943315088748932,0.4160054631380106,2554.1232873994736,1876.0320324670233,3.4584427095114,4.708495862346247,0.8560007137082029,0.6477822930879245,1.168222907245163,1.543727967007582,90.5262520790192,67.02379630431838,1.1887655995058224,1.605616217784978,91.51871991429452,67.3472560650981,1.1995932665595799,1.6301367952871169,22.840712609300358,12.81617459536277,0.8374282755345958,1.492446785120149,2.4297885156622527,1.6955985402961404,0.8628469799589944,1.2364575887828126,sign,sign,0.7363998293876648,0.4673211872577667,0.11328145591883712,0.26662686467170715,38.29376868053534,22.055777891733186,1.0352280667220595,1.7973877100707936
muon,100,L0.v,v,0,spectral,0.23365828394889832,0.6121066808700562,0.9403268694877625,-0.1443865611088445,0.9565914869308472,0.6121066808700562,1.0000003576278687,0.9403268694877625,0.9664037823677063,0.233658105134964,0.5365952969665847,1816.32410047342,1362.5505805505616,5.5214572425488555,7.360281520941932,0.5747700881253281,0.4415212201069809,1.739826720784084,2.2648976132688885,65.95355952379103,48.898462934674335,1.824948344918612,2.461464677432303,66.59095833077646,50.15265315221107,1.8576048046735485,2.4664634145604096,21.55204321042818,11.86895510677647,1.3877232658423473,2.519874034444273,1.9201963605486527,1.3069997698460167,1.4083303641500902,2.06906757145777,sign,sign,0.6576727628707886,0.4009736478328705,0.11328145591883712,0.40285220742225647,36.51503436752364,20.844370181901038,1.7785354500122021,3.115627026113953
muon,100,L0.o,o,0,spectral,0.3034651279449463,0.6100863814353943,0.9683029055595398,-0.10468672668536838,0.9674467444419861,0.6100863814353943,1.000000238418579,0.9683029055595398,0.9592099785804749,0.3034650981426239,0.6015859349592753,1722.6994651778089,1192.2980568896387,5.8023209941647,8.383520559878525,0.4945152807199928,0.3522926055926235,2.022182685563573,2.83855017829962,56.75859874273057,39.45344628203389,2.183682731023997,3.141494180904078,57.15750302254351,39.35531636269517,2.148079792951689,3.119753278738286,20.37136496442465,10.061063695240511,1.9067717884482327,3.8607790570616296,1.7095636602057442,1.0643512348999544,1.773436395742586,2.8484980487975458,sign,sign,0.47478118538856506,0.400972843170166,0.08111863537695727,0.48200955986976624,34.13797197519987,18.29352809739833,2.1898876630323296,4.0865995488352835
muon,100,L0.up,up,0,spectral,0.43568089604377747,0.5806624293327332,0.9133533239364624,-0.1250994581274053,0.983911395072937,0.5806624293327332,1.0000009536743164,0.9133533239364624,0.9774364233016968,0.4356813132762909,0.6841628426959018,1553.8963983007086,968.0012228288934,24.48959467977721,39.312236463441515,0.17427757031942934,0.11242515629451477,5.73797851233201,8.894814885154902,53.24827795796878,33.03343066993538,8.782197655755088,14.156473983220817,20.64022210350729,13.04609632233064,6.061556002411309,9.589984551046637,9.420436111329332,4.248719691995444,5.919811720000704,13.125650111592496,0.6574160806099411,0.3700230300915379,5.244722132557139,9.318243427769762,sign,sign,0.7348927855491638,0.7052180767059326,0.135050303320603,,,,,
muon,100,L0.down,down,0,spectral,0.3502304255962372,0.5785886645317078,0.9709520936012268,-0.11514738824333226,0.9863631725311279,0.5785886645317078,1.0000003576278687,0.9709520936012268,0.9040252566337585,0.35023051500320435,0.6214916329914295,1662.1374320024634,1134.9845016935235,22.81302736384906,33.408726429454795,0.16424124084913394,0.11645500581036344,6.088606932447818,8.587010499628326,19.071063074672452,13.183244271277776,6.516777145266276,9.42725974149845,51.071126744358864,34.91290580726144,9.063064805939696,13.257588295621478,7.762052871662101,3.8247747396197633,5.775469820539044,11.720821527431855,0.5928464912000632,0.3678021797294879,5.283190729155608,8.515776302424923,sign,sign,0.8513443470001221,0.8838546276092529,0.04027033409642653,,,,,
